FltNum,DptrDate,DptrTime,DptrStn,ArrvDate,ArrvTime,ArrvStn,机组成员1,,,机组成员2,,
FB316,8/30/2019,18:55,TGD,8/30/2019,20:15,XNZ,0,1,0,1,1,1
FB585,8/31/2019,18:05,XNZ,8/31/2019,19:30,TGD,0,1,0,1,1,1
,任务环103,,,,,,,,,,,
,,,,,,,,,,,,
FB533,8/2/2019,9:00,TGD,8/2/2019,10:45,FBX,0,1,0,1,1,1
FB315,8/3/2019,8:00,FBX,8/3/2019,9:45,TGD,0,1,0,1,1,1
FB534,8/4/2019,9:00,TGD,8/4/2019,10:45,FBX,0,1,0,1,1,1
FB994,8/5/2019,9:00,FBX,8/5/2019,10:45,TGD,0,1,0,1,1,1
FB56,8/6/2019,9:00,TGD,8/6/2019,10:10,HOM,0,1,0,1,1,1
FB56,8/7/2019,8:00,HOM,8/7/2019,9:15,TGD,0,1,0,1,1,1
FB56,8/8/2019,9:00,TGD,8/8/2019,10:10,HOM,0,1,0,1,1,1
FB56,8/9/2019,8:10,HOM,8/9/2019,9:25,TGD,0,1,0,1,1,1
FB693,8/10/2019,9:00,TGD,8/10/2019,10:10,HOM,0,1,0,1,1,1
FB462,8/13/2019,8:10,HOM,8/13/2019,9:25,TGD,0,1,0,1,1,1
FB462,8/14/2019,9:00,TGD,8/14/2019,10:35,NOU,0,1,0,1,1,1
FB462,8/15/2019,10:30,NOU,8/15/2019,12:05,TGD,0,1,0,1,1,1
FB462,8/16/2019,9:00,TGD,8/16/2019,10:35,NOU,0,1,0,1,1,1
FB21,8/17/2019,10:30,NOU,8/17/2019,12:05,TGD,0,1,0,1,1,1
FB774,8/18/2019,9:15,TGD,8/18/2019,10:55,XMH,0,1,0,1,1,1
FB1206,8/19/2019,8:05,XMH,8/19/2019,9:45,TGD,0,1,0,1,1,1
FB764,8/20/2019,9:20,TGD,8/20/2019,10:45,THJ,0,1,0,1,1,1
FB741,8/21/2019,9:05,THJ,8/21/2019,10:25,TGD,0,1,0,1,1,1
FB58,8/23/2019,9:20,TGD,8/23/2019,10:45,THJ,0,1,0,1,1,1
FB90,8/24/2019,9:05,THJ,8/24/2019,10:25,TGD,0,1,0,1,1,1
FB90,8/25/2019,9:20,TGD,8/25/2019,10:45,THJ,0,1,0,1,1,1
FB696,8/26/2019,9:05,THJ,8/26/2019,10:25,TGD,0,1,0,1,1,1
FB742,8/27/2019,9:30,TGD,8/27/2019,11:05,NOU,0,1,0,1,1,1
FB385,8/27/2019,11:05,NOU,8/27/2019,12:55,HOM,0,1,0,1,1,1
FB30,8/28/2019,8:40,HOM,8/28/2019,11:05,HUK,0,1,0,1,1,1
FB397,8/28/2019,12:20,HUK,8/28/2019,15:15,TGD,0,1,0,1,1,1
FB627,8/29/2019,9:40,TGD,8/29/2019,10:40,OSY,0,1,0,1,1,1
FB388,8/30/2019,9:35,OSY,8/30/2019,10:45,TGD,0,1,0,1,1,1
FB400,8/30/2019,10:45,TGD,8/30/2019,12:20,BCJ,0,1,0,1,1,1
FB570,8/30/2019,13:00,BCJ,8/30/2019,14:40,TGD,0,1,0,1,1,1
FB569,8/30/2019,14:55,TGD,8/30/2019,16:15,YKJ,0,1,0,1,1,1
FB39,8/30/2019,16:55,YKJ,8/30/2019,18:25,TGD,0,1,0,1,1,1
FB630,8/30/2019,19:00,TGD,8/30/2019,20:15,HOM,0,1,0,1,1,1
FB40,8/30/2019,20:20,HOM,8/30/2019,21:35,TGD,0,1,0,1,1,1
,任务环104,,,,,,,,,,,
,,,,,,,,,,,,
FB14,8/1/2019,9:00,TGD,8/1/2019,10:10,HOM,0,1,0,1,1,1
FB692,8/2/2019,7:30,HOM,8/2/2019,8:45,TGD,0,1,0,1,1,1
FB16,8/2/2019,9:00,TGD,8/2/2019,10:10,HOM,0,1,0,1,1,1
FB16,8/3/2019,8:00,HOM,8/3/2019,9:15,TGD,0,1,0,1,1,1
FB16,8/4/2019,9:00,TGD,8/4/2019,10:10,HOM,0,1,0,1,1,1
FB16,8/5/2019,8:00,HOM,8/5/2019,9:15,TGD,0,1,0,1,1,1
FB602,8/9/2019,9:00,TGD,8/9/2019,10:10,HOM,0,1,0,1,1,1
FB602,8/10/2019,8:10,HOM,8/10/2019,9:25,TGD,0,1,0,1,1,1
FB602,8/11/2019,9:00,TGD,8/11/2019,10:10,HOM,0,1,0,1,1,1
FB602,8/12/2019,8:15,HOM,8/12/2019,10:20,SXA,0,1,0,1,1,1
FB96,8/12/2019,10:40,SXA,8/12/2019,12:45,HOM,0,1,0,1,1,1
FB763,8/13/2019,8:15,HOM,8/13/2019,10:20,SXA,0,1,0,1,1,1
FB763,8/13/2019,10:40,SXA,8/13/2019,12:45,HOM,0,1,0,1,1,1
FB763,8/14/2019,8:15,HOM,8/14/2019,10:20,SXA,0,1,0,1,1,1
FB763,8/14/2019,10:40,SXA,8/14/2019,12:45,HOM,0,1,0,1,1,1
FB577,8/15/2019,8:15,HOM,8/15/2019,10:20,SXA,0,1,0,1,1,1
FB577,8/15/2019,10:55,SXA,8/15/2019,13:30,TGD,0,1,0,1,1,1
FB577,8/16/2019,9:15,TGD,8/16/2019,10:55,XMH,0,1,0,1,1,1
FB577,8/17/2019,8:05,XMH,8/17/2019,9:45,TGD,0,1,0,1,1,1
FB577,8/18/2019,9:20,TGD,8/18/2019,11:55,SXA,0,1,0,1,1,1
FB577,8/19/2019,11:10,SXA,8/19/2019,12:55,FBX,0,1,0,1,1,1
FB577,8/20/2019,9:10,FBX,8/20/2019,10:25,GKS,0,1,0,1,1,1
FB642,8/21/2019,8:40,GKS,8/21/2019,10:55,SXA,0,1,0,1,1,1
FB1747,8/21/2019,11:10,SXA,8/21/2019,12:55,FBX,0,1,0,1,1,1
FB1747,8/22/2019,9:10,FBX,8/22/2019,10:25,GKS,0,1,0,1,1,1
FB1747,8/23/2019,8:40,GKS,8/23/2019,10:55,SXA,0,1,0,1,1,1
FB1747,8/23/2019,11:10,SXA,8/23/2019,13:10,HOM,0,1,0,1,1,1
FB1747,8/24/2019,8:40,HOM,8/24/2019,11:05,HUK,0,1,0,1,1,1
FB1747,8/24/2019,12:20,HUK,8/24/2019,15:15,TGD,0,1,0,1,1,1
FB1747,8/25/2019,9:30,TGD,8/25/2019,11:05,NOU,0,1,0,1,1,1
FB771,8/25/2019,11:05,NOU,8/25/2019,12:55,HOM,0,1,0,1,1,1
FB771,8/27/2019,8:40,HOM,8/27/2019,11:05,HUK,0,1,0,1,1,1
FB771,8/27/2019,12:20,HUK,8/27/2019,15:15,TGD,0,1,0,1,1,1
FB771,8/28/2019,9:35,TGD,8/28/2019,10:55,YKJ,0,1,0,1,1,1
FB301,8/29/2019,8:45,YKJ,8/29/2019,10:05,TGD,0,1,0,1,1,1
FB301,8/30/2019,10:00,TGD,8/30/2019,11:35,NOU,0,1,0,1,1,1
FB301,8/30/2019,12:30,NOU,8/30/2019,14:05,TGD,0,1,0,1,1,1
FB301,8/30/2019,15:00,TGD,8/30/2019,16:45,FBX,0,1,0,1,1,1
FB384,8/30/2019,17:30,FBX,8/30/2019,18:40,HOM,0,1,0,1,1,1
FB384,8/30/2019,20:55,HOM,8/30/2019,22:20,TGD,0,1,0,1,1,1
,任务环105,,,,,,,,,,,
,,,,,,,,,,,,
FB384,8/3/2019,9:00,TGD,8/3/2019,10:10,HOM,0,1,0,1,1,1
FB384,8/4/2019,8:00,HOM,8/4/2019,9:15,TGD,0,1,0,1,1,1
FB384,8/5/2019,9:00,TGD,8/5/2019,10:10,HOM,0,1,0,1,1,1
FB384,8/6/2019,8:00,HOM,8/6/2019,9:15,TGD,0,1,0,1,1,1
FB384,8/12/2019,9:00,TGD,8/12/2019,10:10,HOM,0,1,0,1,1,1
FB17,8/13/2019,8:25,HOM,8/13/2019,10:20,NOU,0,1,0,1,1,1
FB17,8/13/2019,10:30,NOU,8/13/2019,12:05,TGD,0,1,0,1,1,1
FB17,8/15/2019,9:00,TGD,8/15/2019,10:35,NOU,0,1,0,1,1,1
FB17,8/16/2019,10:30,NOU,8/16/2019,12:05,TGD,0,1,0,1,1,1
FB17,8/17/2019,9:15,TGD,8/17/2019,10:55,XMH,0,1,0,1,1,1
FB17,8/18/2019,8:05,XMH,8/18/2019,9:45,TGD,0,1,0,1,1,1
FB17,8/19/2019,9:20,TGD,8/19/2019,10:45,THJ,0,1,0,1,1,1
FB17,8/20/2019,9:05,THJ,8/20/2019,10:25,TGD,0,1,0,1,1,1
FB55,8/21/2019,9:20,TGD,8/21/2019,10:45,THJ,0,1,0,1,1,1
FB55,8/22/2019,9:05,THJ,8/22/2019,10:25,TGD,0,1,0,1,1,1
FB55,8/23/2019,9:30,TGD,8/23/2019,11:05,NOU,0,1,0,1,1,1
FB55,8/25/2019,10:50,NOU,8/25/2019,14:25,SXA,0,1,0,1,1,1
FB55,8/26/2019,11:40,SXA,8/26/2019,14:25,TGD,0,1,0,1,1,1
FB55,8/27/2019,9:35,TGD,8/27/2019,10:55,YKJ,0,1,0,1,1,1
FB55,8/28/2019,8:45,YKJ,8/28/2019,10:05,TGD,0,1,0,1,1,1
FB55,8/29/2019,9:50,TGD,8/29/2019,11:35,FBX,0,1,0,1,1,1
FB55,8/30/2019,10:10,FBX,8/30/2019,11:55,TGD,0,1,0,1,1,1
FB55,8/30/2019,11:55,TGD,8/30/2019,14:45,HUK,0,1,0,1,1,1
FB55,8/30/2019,15:30,HUK,8/30/2019,18:25,TGD,0,1,0,1,1,1
FB55,8/30/2019,19:00,TGD,8/30/2019,20:35,NOU,0,1,0,1,1,1
FB55,8/30/2019,21:50,NOU,8/30/2019,23:30,TGD,0,1,0,1,1,1
,任务环106,,,,,,,,,,,
,,,,,,,,,,,,
FB55,8/1/2019,9:00,TGD,8/1/2019,10:35,NOU,0,1,0,1,1,1
FB674,8/2/2019,9:30,NOU,8/2/2019,11:05,TGD,0,1,0,1,1,1
FB674,8/3/2019,9:00,TGD,8/3/2019,10:35,NOU,0,1,0,1,1,1
FB674,8/4/2019,10:30,NOU,8/4/2019,12:05,TGD,0,1,0,1,1,1
FB674,8/5/2019,9:00,TGD,8/5/2019,10:35,NOU,0,1,0,1,1,1
FB434,8/6/2019,10:30,NOU,8/6/2019,12:05,TGD,0,1,0,1,1,1
FB434,8/7/2019,9:00,TGD,8/7/2019,10:35,NOU,0,1,0,1,1,1
FB434,8/8/2019,10:30,NOU,8/8/2019,12:05,TGD,0,1,0,1,1,1
FB434,8/9/2019,9:00,TGD,8/9/2019,10:35,NOU,0,1,0,1,1,1
FB603,8/10/2019,10:30,NOU,8/10/2019,12:05,TGD,0,1,0,1,1,1
FB603,8/11/2019,9:00,TGD,8/11/2019,10:35,NOU,0,1,0,1,1,1
FB603,8/12/2019,10:30,NOU,8/12/2019,12:05,TGD,0,1,0,1,1,1
FB603,8/13/2019,9:00,TGD,8/13/2019,10:35,NOU,0,1,0,1,1,1
FB603,8/14/2019,10:30,NOU,8/14/2019,12:05,TGD,0,1,0,1,1,1
FB603,8/15/2019,9:15,TGD,8/15/2019,10:55,XMH,0,1,0,1,1,1
FB603,8/16/2019,8:05,XMH,8/16/2019,9:45,TGD,0,1,0,1,1,1
FB995,8/17/2019,9:20,TGD,8/17/2019,11:55,SXA,0,1,0,1,1,1
FB995,8/20/2019,11:10,SXA,8/20/2019,12:55,FBX,0,1,0,1,1,1
FB995,8/21/2019,9:10,FBX,8/21/2019,10:25,GKS,0,1,0,1,1,1
FB995,8/22/2019,8:40,GKS,8/22/2019,10:55,SXA,0,1,0,1,1,1
FB995,8/22/2019,11:10,SXA,8/22/2019,13:10,HOM,0,1,0,1,1,1
FB995,8/23/2019,8:40,HOM,8/23/2019,11:05,HUK,0,1,0,1,1,1
FB675,8/23/2019,12:20,HUK,8/23/2019,15:15,TGD,0,1,0,1,1,1
FB675,8/24/2019,9:30,TGD,8/24/2019,11:05,NOU,0,1,0,1,1,1
FB675,8/24/2019,11:05,NOU,8/24/2019,12:55,HOM,0,1,0,1,1,1
FB675,8/25/2019,8:40,HOM,8/25/2019,11:05,HUK,0,1,0,1,1,1
FB246,8/25/2019,12:20,HUK,8/25/2019,15:15,TGD,0,1,0,1,1,1
FB57,8/26/2019,9:30,TGD,8/26/2019,11:05,NOU,0,1,0,1,1,1
FB57,8/26/2019,11:05,NOU,8/26/2019,12:55,HOM,0,1,0,1,1,1
FB57,8/27/2019,8:40,HOM,8/27/2019,10:30,NOU,0,1,0,1,1,1
FB57,8/27/2019,11:30,NOU,8/27/2019,13:05,TGD,0,1,0,1,1,1
FB57,8/28/2019,9:40,TGD,8/28/2019,11:05,MYJ,0,1,0,1,1,1
FB57,8/29/2019,9:30,MYJ,8/29/2019,11:00,TGD,0,1,0,1,1,1
FB57,8/30/2019,10:00,TGD,8/30/2019,11:40,XMJ,0,1,0,1,1,1
FB57,8/30/2019,12:25,XMJ,8/30/2019,14:10,TGD,0,1,0,1,1,1
FB54,8/30/2019,15:00,TGD,8/30/2019,16:05,HOM,0,1,0,1,1,1
FB584,8/30/2019,16:15,HOM,8/30/2019,18:10,NOU,0,1,0,1,1,1
FB584,8/30/2019,18:20,NOU,8/30/2019,20:10,HOM,0,1,0,1,1,1
FB584,8/30/2019,20:55,HOM,8/30/2019,22:20,TGD,0,1,0,1,1,1
,任务环107,,,,,,,,,,,
,,,,,,,,,,,,
FB584,8/2/2019,9:00,TGD,8/2/2019,10:35,NOU,0,1,0,1,1,1
FB316,8/3/2019,10:30,NOU,8/3/2019,12:05,TGD,0,1,0,1,1,1
FB383,8/4/2019,9:00,TGD,8/4/2019,10:35,NOU,0,1,0,1,1,1
FB383,8/5/2019,10:30,NOU,8/5/2019,12:05,TGD,0,1,0,1,1,1
FB383,8/6/2019,9:00,TGD,8/6/2019,10:35,NOU,0,1,0,1,1,1
FB383,8/7/2019,10:30,NOU,8/7/2019,12:05,TGD,0,1,0,1,1,1
FB383,8/8/2019,9:00,TGD,8/8/2019,10:35,NOU,0,1,0,1,1,1
FB383,8/9/2019,10:30,NOU,8/9/2019,12:05,TGD,0,1,0,1,1,1
FB383,8/10/2019,9:00,TGD,8/10/2019,10:35,NOU,0,1,0,1,1,1
FB585,8/11/2019,10:30,NOU,8/11/2019,12:05,TGD,0,1,0,1,1,1
FB585,8/12/2019,9:00,TGD,8/12/2019,10:35,NOU,0,1,0,1,1,1
FB585,8/12/2019,10:50,NOU,8/12/2019,14:25,SXA,0,1,0,1,1,1
FB585,8/13/2019,10:55,SXA,8/13/2019,13:30,TGD,0,1,0,1,1,1
FB533,8/14/2019,9:20,TGD,8/14/2019,11:55,SXA,0,1,0,1,1,1
FB533,8/15/2019,11:10,SXA,8/15/2019,13:10,HOM,0,1,0,1,1,1
FB315,8/16/2019,8:25,HOM,8/16/2019,10:20,NOU,0,1,0,1,1,1
FB534,8/16/2019,10:50,NOU,8/16/2019,14:25,SXA,0,1,0,1,1,1
FB534,8/17/2019,11:10,SXA,8/17/2019,13:10,HOM,0,1,0,1,1,1
FB247,8/18/2019,8:25,HOM,8/18/2019,10:20,NOU,0,1,0,1,1,1
FB247,8/18/2019,10:50,NOU,8/18/2019,14:25,SXA,0,1,0,1,1,1
FB981,8/19/2019,11:10,SXA,8/19/2019,13:10,HOM,0,1,0,1,1,1
FB604,8/20/2019,8:25,HOM,8/20/2019,10:20,NOU,0,1,0,1,1,1
FB604,8/20/2019,10:50,NOU,8/20/2019,14:25,SXA,0,1,0,1,1,1
FB604,8/21/2019,11:10,SXA,8/21/2019,13:10,HOM,0,1,0,1,1,1
FB59,8/22/2019,8:40,HOM,8/22/2019,11:05,HUK,0,1,0,1,1,1
FB643,8/22/2019,12:20,HUK,8/22/2019,15:15,TGD,0,1,0,1,1,1
FB248,8/23/2019,9:35,TGD,8/23/2019,10:55,YKJ,0,1,0,1,1,1
FB653,8/24/2019,8:45,YKJ,8/24/2019,10:05,TGD,0,1,0,1,1,1
FB56,8/25/2019,9:35,TGD,8/25/2019,10:55,YKJ,0,1,0,1,1,1
FB56,8/26/2019,8:45,YKJ,8/26/2019,10:05,TGD,0,1,0,1,1,1
FB56,8/27/2019,9:40,TGD,8/27/2019,11:05,MYJ,0,1,0,1,1,1
FB56,8/28/2019,9:30,MYJ,8/28/2019,11:00,TGD,0,1,0,1,1,1
FB56,8/29/2019,9:50,TGD,8/29/2019,11:40,TUK,0,1,0,1,1,1
FB56,8/29/2019,12:15,TUK,8/29/2019,14:00,TGD,0,1,0,1,1,1
FB56,8/30/2019,10:20,TGD,8/30/2019,11:35,SXJ,0,1,0,1,1,1
FB56,8/30/2019,12:35,SXJ,8/30/2019,13:55,TGD,0,1,0,1,1,1
FB56,8/30/2019,14:00,TGD,8/30/2019,15:35,NOU,0,1,0,1,1,1
FB56,8/30/2019,15:45,NOU,8/30/2019,16:30,XBT,0,1,0,1,1,1
FB56,8/30/2019,17:05,XBT,8/30/2019,17:50,NOU,0,1,0,1,1,1
FB56,8/30/2019,17:55,NOU,8/30/2019,19:45,HOM,0,1,0,1,1,1
FB56,8/30/2019,21:10,HOM,8/30/2019,22:30,TGD,0,1,0,1,1,1
,任务环108,,,,,,,,,,,
,,,,,,,,,,,,
FB1734,8/9/2019,9:15,TGD,8/9/2019,10:55,XMH,0,1,0,1,1,1
FB1734,8/14/2019,8:05,XMH,8/14/2019,9:45,TGD,0,1,0,1,1,1
FB1734,8/15/2019,9:20,TGD,8/15/2019,11:55,SXA,0,1,0,1,1,1
FB693,8/16/2019,11:10,SXA,8/16/2019,13:10,HOM,0,1,0,1,1,1
FB575,8/17/2019,8:25,HOM,8/17/2019,10:20,NOU,0,1,0,1,1,1
FB469,8/17/2019,10:50,NOU,8/17/2019,14:25,SXA,0,1,0,1,1,1
FB677,8/18/2019,11:10,SXA,8/18/2019,13:10,HOM,0,1,0,1,1,1
FB1693,8/19/2019,8:25,HOM,8/19/2019,10:20,NOU,0,1,0,1,1,1
FB1693,8/19/2019,10:50,NOU,8/19/2019,14:25,SXA,0,1,0,1,1,1
FB1693,8/20/2019,11:10,SXA,8/20/2019,13:10,HOM,0,1,0,1,1,1
FB1693,8/21/2019,8:25,HOM,8/21/2019,10:20,NOU,0,1,0,1,1,1
FB1693,8/21/2019,11:05,NOU,8/21/2019,12:55,HOM,0,1,0,1,1,1
FB1693,8/22/2019,8:40,HOM,8/22/2019,10:30,NOU,0,1,0,1,1,1
FB1693,8/22/2019,11:05,NOU,8/22/2019,12:55,HOM,0,1,0,1,1,1
FB462,8/23/2019,8:40,HOM,8/23/2019,10:30,NOU,0,1,0,1,1,1
FB462,8/23/2019,11:05,NOU,8/23/2019,12:55,HOM,0,1,0,1,1,1
FB462,8/24/2019,8:40,HOM,8/24/2019,10:30,NOU,0,1,0,1,1,1
FB774,8/24/2019,11:30,NOU,8/24/2019,13:05,TGD,0,1,0,1,1,1
FB774,8/26/2019,9:35,TGD,8/26/2019,10:55,YKJ,0,1,0,1,1,1
FB774,8/27/2019,8:45,YKJ,8/27/2019,10:05,TGD,0,1,0,1,1,1
FB774,8/28/2019,9:40,TGD,8/28/2019,10:55,OAX,0,1,0,1,1,1
FB774,8/29/2019,9:45,OAX,8/29/2019,11:05,TGD,0,1,0,1,1,1
FB774,8/30/2019,10:45,TGD,8/30/2019,12:15,HWJ,0,1,0,1,1,1
FB774,8/30/2019,12:55,HWJ,8/30/2019,14:30,TGD,0,1,0,1,1,1
FB774,8/30/2019,15:00,TGD,8/30/2019,16:25,MYJ,0,1,0,1,1,1
FB1206,8/30/2019,17:15,MYJ,8/30/2019,18:50,TGD,0,1,0,1,1,1
FB1206,8/30/2019,19:10,TGD,8/30/2019,20:45,BCJ,0,1,0,1,1,1
FB1206,8/31/2019,17:40,BCJ,8/31/2019,19:20,TGD,0,1,0,1,1,1
,任务环109,,,,,,,,,,,
,,,,,,,,,,,,
FB764,8/10/2019,9:15,TGD,8/10/2019,10:55,XMH,0,1,0,1,1,1
FB764,8/11/2019,9:55,XMH,8/11/2019,11:35,TGD,0,1,0,1,1,1
FB764,8/13/2019,9:15,TGD,8/13/2019,10:55,XMH,0,1,0,1,1,1
FB764,8/14/2019,9:55,XMH,8/14/2019,11:35,TGD,0,1,0,1,1,1
FB764,8/16/2019,9:20,TGD,8/16/2019,11:55,SXA,0,1,0,1,1,1
FB764,8/17/2019,11:15,SXA,8/17/2019,13:00,FBX,0,1,0,1,1,1
FB764,8/18/2019,9:10,FBX,8/18/2019,10:25,GKS,0,1,0,1,1,1
FB764,8/19/2019,8:40,GKS,8/19/2019,10:55,SXA,0,1,0,1,1,1
FB764,8/19/2019,11:40,SXA,8/19/2019,14:25,TGD,0,1,0,1,1,1
FB1206,8/20/2019,9:30,TGD,8/20/2019,11:05,NOU,0,1,0,1,1,1
FB58,8/20/2019,11:05,NOU,8/20/2019,12:55,HOM,0,1,0,1,1,1
FB58,8/21/2019,8:40,HOM,8/21/2019,11:05,HUK,0,1,0,1,1,1
FB58,8/21/2019,12:20,HUK,8/21/2019,15:15,TGD,0,1,0,1,1,1
FB58,8/22/2019,9:30,TGD,8/22/2019,11:05,NOU,0,1,0,1,1,1
FB2158,8/22/2019,11:30,NOU,8/22/2019,13:05,TGD,0,1,0,1,1,1
FB2158,8/24/2019,9:35,TGD,8/24/2019,10:55,YKJ,0,1,0,1,1,1
FB91,8/25/2019,8:45,YKJ,8/25/2019,10:05,TGD,0,1,0,1,1,1
FB982,8/26/2019,9:40,TGD,8/26/2019,11:05,MYJ,0,1,0,1,1,1
FB90,8/27/2019,9:30,MYJ,8/27/2019,11:00,TGD,0,1,0,1,1,1
FB90,8/28/2019,9:40,TGD,8/28/2019,10:40,OSY,0,1,0,1,1,1
FB90,8/29/2019,9:35,OSY,8/29/2019,10:45,TGD,0,1,0,1,1,1
FB90,8/29/2019,10:45,TGD,8/29/2019,12:20,BCJ,0,1,0,1,1,1
FB90,8/30/2019,7:40,BCJ,8/30/2019,9:20,TGD,0,1,0,1,1,1
FB90,8/30/2019,10:45,TGD,8/30/2019,13:20,SXA,0,1,0,1,1,1
FB90,8/30/2019,15:15,SXA,8/30/2019,16:50,GKU,0,1,0,1,1,1
FB646,8/30/2019,17:35,GKU,8/30/2019,18:45,HOM,0,1,0,1,1,1
FB62,8/30/2019,19:40,HOM,8/30/2019,20:50,XMJ,0,1,0,1,1,1
FB656,8/31/2019,8:25,XMJ,8/31/2019,10:05,TGD,0,1,0,1,1,1
,任务环110,,,,,,,,,,,
,,,,,,,,,,,,
FB576,8/11/2019,9:15,TGD,8/11/2019,10:55,XMH,0,1,0,1,1,1
FB678,8/12/2019,9:55,XMH,8/12/2019,11:35,TGD,0,1,0,1,1,1
FB67,8/13/2019,9:20,TGD,8/13/2019,11:55,SXA,0,1,0,1,1,1
FB259,8/14/2019,10:55,SXA,8/14/2019,13:30,TGD,0,1,0,1,1,1
FB31,8/15/2019,9:20,TGD,8/15/2019,10:45,THJ,0,1,0,1,1,1
FB593,8/16/2019,9:05,THJ,8/16/2019,10:25,TGD,0,1,0,1,1,1
FB69,8/17/2019,9:20,TGD,8/17/2019,10:45,THJ,0,1,0,1,1,1
FB1872,8/18/2019,9:05,THJ,8/18/2019,10:25,TGD,0,1,0,1,1,1
FB92,8/19/2019,9:30,TGD,8/19/2019,11:05,NOU,0,1,0,1,1,1
FB4875,8/19/2019,11:05,NOU,8/19/2019,12:55,HOM,0,1,0,1,1,1
FB1717,8/20/2019,8:40,HOM,8/20/2019,11:05,HUK,0,1,0,1,1,1
FB70,8/20/2019,12:20,HUK,8/20/2019,15:15,TGD,0,1,0,1,1,1
FB4876,8/21/2019,9:30,TGD,8/21/2019,11:05,NOU,0,1,0,1,1,1
FB596,8/21/2019,11:30,NOU,8/21/2019,13:05,TGD,0,1,0,1,1,1
FB428,8/22/2019,9:35,TGD,8/22/2019,10:55,YKJ,0,1,0,1,1,1
FB786,8/23/2019,8:45,YKJ,8/23/2019,10:05,TGD,0,1,0,1,1,1
FB700,8/24/2019,9:40,TGD,8/24/2019,11:05,MYJ,0,1,0,1,1,1
FB780,8/25/2019,9:30,MYJ,8/25/2019,11:00,TGD,0,1,0,1,1,1
FB407,8/26/2019,9:40,TGD,8/26/2019,10:55,OAX,0,1,0,1,1,1
FB578,8/27/2019,9:45,OAX,8/27/2019,11:05,TGD,0,1,0,1,1,1
FB77,8/28/2019,9:50,TGD,8/28/2019,11:35,FBX,0,1,0,1,1,1
FB699,8/29/2019,9:25,FBX,8/29/2019,11:10,TGD,0,1,0,1,1,1
FB529,8/30/2019,10:45,TGD,8/30/2019,12:10,THJ,0,1,0,1,1,1
FB410,8/30/2019,13:00,THJ,8/30/2019,14:25,TGD,0,1,0,1,1,1
FB416,8/30/2019,15:00,TGD,8/30/2019,16:30,NOU,0,1,0,1,1,1
FB98,8/30/2019,16:30,NOU,8/30/2019,18:05,TGD,0,1,0,1,1,1
FB988,8/30/2019,18:10,TGD,8/30/2019,19:15,AXO,0,1,0,1,1,1
FB988,8/30/2019,20:00,AXO,8/30/2019,21:10,TGD,0,1,0,1,1,1
,任务环111,,,,,,,,,,,
,,,,,,,,,,,,
FB1200,8/1/2019,9:20,TGD,8/1/2019,11:55,SXA,0,1,0,1,1,1
FB792,8/2/2019,7:05,SXA,8/2/2019,8:40,FBX,0,1,0,1,1,1
FB732,8/2/2019,8:45,FBX,8/2/2019,10:30,SXA,0,1,0,1,1,1
FB732,8/3/2019,8:00,SXA,8/3/2019,10:25,TGD,0,1,0,1,1,1
FB732,8/4/2019,9:20,TGD,8/4/2019,11:55,SXA,0,1,0,1,1,1
FB460,8/5/2019,10:40,SXA,8/5/2019,12:45,HOM,0,1,0,1,1,1
FB731,8/6/2019,8:05,HOM,8/6/2019,9:20,UDJ,0,1,0,1,1,1
FB731,8/7/2019,7:50,UDJ,8/7/2019,9:10,HOM,0,1,0,1,1,1
FB731,8/8/2019,8:10,HOM,8/8/2019,9:25,TGD,0,1,0,1,1,1
FB96,8/9/2019,9:20,TGD,8/9/2019,11:55,SXA,0,1,0,1,1,1
FB96,8/10/2019,10:55,SXA,8/10/2019,13:30,TGD,0,1,0,1,1,1
FB763,8/11/2019,9:20,TGD,8/11/2019,11:55,SXA,0,1,0,1,1,1
FB763,8/12/2019,10:55,SXA,8/12/2019,13:30,TGD,0,1,0,1,1,1
FB763,8/13/2019,9:20,TGD,8/13/2019,10:45,THJ,0,1,0,1,1,1
FB763,8/14/2019,9:05,THJ,8/14/2019,10:25,TGD,0,1,0,1,1,1
FB577,8/16/2019,9:20,TGD,8/16/2019,10:45,THJ,0,1,0,1,1,1
FB577,8/17/2019,9:05,THJ,8/17/2019,10:25,TGD,0,1,0,1,1,1
FB577,8/18/2019,9:20,TGD,8/18/2019,10:45,THJ,0,1,0,1,1,1
FB642,8/19/2019,9:05,THJ,8/19/2019,10:25,TGD,0,1,0,1,1,1
FB1747,8/20/2019,9:35,TGD,8/20/2019,10:55,YKJ,0,1,0,1,1,1
FB1747,8/21/2019,8:45,YKJ,8/21/2019,10:05,TGD,0,1,0,1,1,1
FB1747,8/22/2019,9:40,TGD,8/22/2019,11:05,MYJ,0,1,0,1,1,1
FB1747,8/23/2019,9:30,MYJ,8/23/2019,11:00,TGD,0,1,0,1,1,1
FB1747,8/25/2019,9:40,TGD,8/25/2019,11:05,MYJ,0,1,0,1,1,1
FB771,8/26/2019,9:30,MYJ,8/26/2019,11:00,TGD,0,1,0,1,1,1
FB301,8/27/2019,9:40,TGD,8/27/2019,10:55,OAX,0,1,0,1,1,1
FB301,8/28/2019,9:45,OAX,8/28/2019,11:05,TGD,0,1,0,1,1,1
FB301,8/29/2019,10:00,TGD,8/29/2019,11:05,HOM,0,1,0,1,1,1
FB1203,8/30/2019,9:00,HOM,8/30/2019,10:10,TGD,0,1,0,1,1,1
